,Opportunity_ID,Region_days,Region_amount,Bureaucratic_Code_days,Bureaucratic_Code_amount,Delivery_Terms_days,Delivery_Terms_amount,Opportunity_Type_days,Opportunity_Type_amount,Account_Type_days,Account_Type_amount,Last_Modified_By_days,Last_Modified_By_amount,Opportunity_Owner_days,Opportunity_Owner_amount,Source _days,Source _amount
4463,4643,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,89.63220035778176,1120593.6757758448
4464,4644,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,89.63220035778176,1120593.6757758448
4465,4645,59.304054054054056,1926431.748763032,68.88689448855138,863310.6224711218,47.83864915572233,931916.9844661615,79.4,2510417.6,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,63.31884057971015,1993513.068118936,89.63220035778176,1120593.6757758448
4466,4646,59.304054054054056,1926431.748763032,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,63.31884057971015,1993513.068118936,98.9537149817296,1401714.49644365
4467,4647,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,71.74418604651163,5297271.647521628,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,85.0657894736842,2057952.799406328,84.66666666666667,1096734.95041519
4468,4648,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,89.63220035778176,1120593.6757758448
4469,4649,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4470,4650,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4471,4651,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4472,4652,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4473,4653,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4474,4654,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4475,4655,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4476,4656,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4477,4657,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4478,4658,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,54.770833333333336,74339.54404823271,89.63220035778176,1120593.6757758448
4479,4659,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,101.06493506493507,912651.157380765,86.63302752293578,932826.3982995145
4480,4660,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,85.0657894736842,2057952.799406328,98.9537149817296,1401714.49644365
4481,4661,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,93.57767722473605,352796.96921998,89.63220035778176,1120593.6757758448
4482,4662,88.12836970474967,1252214.0461147276,113.35576923076923,840032.8417358571,78.84121083377589,1007210.1169456362,37.450331125827816,157119.1709741581,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,144.20338983050848,4204668.776538396,76.74695407685098,830969.6980874889
4483,4663,88.12836970474967,1252214.0461147276,113.35576923076923,840032.8417358571,78.84121083377589,1007210.1169456362,37.450331125827816,157119.1709741581,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,144.20338983050848,4204668.776538396,76.74695407685098,830969.6980874889
4484,4664,88.12836970474967,1252214.0461147276,113.35576923076923,840032.8417358571,78.84121083377589,1007210.1169456362,37.450331125827816,157119.1709741581,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,144.20338983050848,4204668.776538396,76.74695407685098,830969.6980874889
4485,4665,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,89.63220035778176,1120593.6757758448
4486,4666,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,102.38888888888889,689733.6624108022,84.66666666666667,1096734.95041519
4487,4667,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,89.63220035778176,1120593.6757758448
4488,4668,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.91497975708502,1081317.331740184,89.63220035778176,1120593.6757758448
4489,4669,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,49.25657894736842,293810.5629412942,89.63220035778176,1120593.6757758448
4490,4670,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,101.06493506493507,912651.157380765,90.71794871794872,2066595.9514995755
4491,4671,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,89.63220035778176,1120593.6757758448
4492,4672,88.12836970474967,1252214.0461147276,161.61490683229815,2301803.257405462,104.1128739800544,1758934.8592006282,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,89.63220035778176,1120593.6757758448
4493,4673,98.2050858652576,1555565.1051157296,177.38888888888889,1979214.2298998476,104.1128739800544,1758934.8592006282,173.63985507246377,5421713.2994301,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,108.71473354231975,2071119.45044088,98.9537149817296,1401714.49644365
4494,4674,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,163.53191489361703,811511.9160460993,111.35757575757576,588564.6903383839,84.66666666666667,1096734.95041519
4495,4675,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,108.71473354231975,2071119.45044088,84.66666666666667,1096734.95041519
4496,4676,98.2050858652576,1555565.1051157296,151.9090909090909,2220316.6746420306,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,93.38617886178862,1482360.450017016,93.25,2131570.8136686124
4497,4677,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,112.96116504854369,443995.6491591947,107.0,387013.4829192745,89.63220035778176,1120593.6757758448
4498,4678,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,93.57767722473605,352796.96921998,89.63220035778176,1120593.6757758448
4499,4679,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,215.03010033444815,1977167.856904014,183.56576200417535,1614228.1691899395,98.9537149817296,1401714.49644365
4500,4680,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,101.06493506493507,912651.157380765,86.63302752293578,932826.3982995145
4501,4681,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,183.56576200417535,1614228.1691899395,89.63220035778176,1120593.6757758448
4502,4682,88.12836970474967,1252214.0461147276,113.35576923076923,840032.8417358571,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,68.13793103448276,1494508.9671660638,89.63220035778176,1120593.6757758448
4503,4683,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,51.85050962627407,436891.37228825426,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,68.13793103448276,1494508.9671660638,89.63220035778176,1120593.6757758448
4504,4684,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,68.13793103448276,1494508.9671660638,89.63220035778176,1120593.6757758448
4505,4685,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,97.40336134453781,1074359.222105349,80.75732708089097,1045657.009610712,76.74695407685098,830969.6980874889
4506,4686,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,70.76449912126537,1416625.8172721558,84.66666666666667,1096734.95041519
4507,4687,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,114.53886010362694,1042582.0227470458,144.90322580645162,382930.4285845103,89.63220035778176,1120593.6757758448
4508,4688,98.2050858652576,1555565.1051157296,151.9090909090909,2220316.6746420306,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,111.35757575757576,588564.6903383839,98.9537149817296,1401714.49644365
4509,4689,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,111.35757575757576,588564.6903383839,98.9537149817296,1401714.49644365
4510,4690,98.2050858652576,1555565.1051157296,151.9090909090909,2220316.6746420306,90.1837084148728,1052485.7549635184,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,111.35757575757576,588564.6903383839,98.9537149817296,1401714.49644365
4511,4691,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.91497975708502,1081317.331740184,76.74695407685098,830969.6980874889
4512,4692,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,66.69288389513109,649144.5386199945,76.74695407685098,830969.6980874889
4513,4693,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,66.69288389513109,649144.5386199945,98.9537149817296,1401714.49644365
4514,4694,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,66.69288389513109,649144.5386199945,98.9537149817296,1401714.49644365
4515,4695,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,97.93103448275862,695550.393459668,101.06493506493507,912651.157380765,90.71794871794872,2066595.9514995755
4516,4696,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,47.83864915572233,931916.9844661615,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,45.57201646090535,315582.4174188077,50.69268292682927,631623.973868738,71.4020942408377,1141496.4531557676
4517,4697,98.2050858652576,1555565.1051157296,151.9090909090909,2220316.6746420306,112.06060606060606,1099360.010574672,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,163.53191489361703,811511.9160460993,111.35757575757576,588564.6903383839,76.74695407685098,830969.6980874889
4518,4698,98.2050858652576,1555565.1051157296,161.61490683229815,2301803.257405462,104.1128739800544,1758934.8592006282,128.75892857142858,650697.4642140397,154.36224801466096,2622245.8179646563,163.53191489361703,811511.9160460993,111.35757575757576,588564.6903383839,84.66666666666667,1096734.95041519
4519,4699,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,47.83864915572233,931916.9844661615,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,72.29637526652452,555832.3373354193,89.63220035778176,1120593.6757758448
4520,4700,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,173.63985507246377,5421713.2994301,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,144.20338983050848,4204668.776538396,93.25,2131570.8136686124
4521,4701,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,89.63220035778176,1120593.6757758448
4522,4702,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,78.60919540229885,1017361.9738093911,98.9537149817296,1401714.49644365
4523,4703,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,102.38888888888889,689733.6624108022,98.9537149817296,1401714.49644365
4524,4704,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,76.74695407685098,830969.6980874889
4525,4705,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,88.85308056872037,904476.1609798311,89.63220035778176,1120593.6757758448
4526,4706,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,97.40336134453781,1074359.222105349,80.75732708089097,1045657.009610712,98.9537149817296,1401714.49644365
4527,4707,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,111.35757575757576,588564.6903383839,89.63220035778176,1120593.6757758448
4528,4708,98.2050858652576,1555565.1051157296,151.9090909090909,2220316.6746420306,104.1128739800544,1758934.8592006282,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,91.03731343283582,2137203.6160603687,93.38617886178862,1482360.450017016,89.63220035778176,1120593.6757758448
4529,4709,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,98.9537149817296,1401714.49644365
4530,4710,98.2050858652576,1555565.1051157296,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,114.53886010362694,1042582.0227470458,108.71473354231975,2071119.45044088,98.9537149817296,1401714.49644365
4531,4711,98.2050858652576,1555565.1051157296,151.9090909090909,2220316.6746420306,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,114.53886010362694,1042582.0227470458,108.71473354231975,2071119.45044088,76.74695407685098,830969.6980874889
4532,4712,98.2050858652576,1555565.1051157296,151.9090909090909,2220316.6746420306,112.06060606060606,1099360.010574672,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,111.35757575757576,588564.6903383839,98.9537149817296,1401714.49644365
4533,4713,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,102.38888888888889,689733.6624108022,84.66666666666667,1096734.95041519
4534,4714,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4535,4715,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4536,4716,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4537,4717,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,66.275,758776.0530322932,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4538,4718,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4539,4719,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,66.275,758776.0530322932,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4540,4720,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,66.275,758776.0530322932,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4541,4721,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4542,4722,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,98.9537149817296,1401714.49644365
4543,4723,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,66.275,758776.0530322932,63.555697823303454,1121454.7755376943,98.9537149817296,1401714.49644365
4544,4724,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,84.66666666666667,1096734.95041519
4545,4725,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,93.25,2131570.8136686124
4546,4726,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,93.25,2131570.8136686124
4547,4727,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,50.32559121621622,484973.8806340906,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,63.555697823303454,1121454.7755376943,89.63220035778176,1120593.6757758448
4548,4728,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,66.62837837837837,905479.0436360175,70.76449912126537,1416625.8172721558,98.9537149817296,1401714.49644365
4549,4729,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,66.62837837837837,905479.0436360175,70.76449912126537,1416625.8172721558,98.9537149817296,1401714.49644365
4550,4730,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,66.62837837837837,905479.0436360175,70.76449912126537,1416625.8172721558,98.9537149817296,1401714.49644365
4551,4731,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,66.62837837837837,905479.0436360175,59.44578313253012,732942.7876336137,89.63220035778176,1120593.6757758448
4552,4732,83.4321409784324,1226017.989555135,161.61490683229815,2301803.257405462,78.84121083377589,1007210.1169456362,87.72460117548279,594632.2046318437,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.76449912126537,1416625.8172721558,76.74695407685098,830969.6980874889
4553,4733,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,76.74695407685098,830969.6980874889
4554,4734,83.4321409784324,1226017.989555135,68.88689448855138,863310.6224711218,78.84121083377589,1007210.1169456362,51.85050962627407,436891.37228825426,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,80.75732708089097,1045657.009610712,98.9537149817296,1401714.49644365
4555,4735,83.4321409784324,1226017.989555135,151.9090909090909,2220316.6746420306,104.1128739800544,1758934.8592006282,173.63985507246377,5421713.2994301,154.36224801466096,2622245.8179646563,215.03010033444815,1977167.856904014,183.56576200417535,1614228.1691899395,98.9537149817296,1401714.49644365
4556,4736,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,105.48754448398577,560678.1991507481,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,65.60080474375265,1039749.0796943525,93.57767722473605,352796.96921998,69.96511627906976,903871.5748473867
4557,4737,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,47.83864915572233,931916.9844661615,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,68.13793103448276,1494508.9671660638,98.9537149817296,1401714.49644365
4558,4738,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,47.83864915572233,931916.9844661615,51.85050962627407,436891.37228825426,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,68.13793103448276,1494508.9671660638,89.63220035778176,1120593.6757758448
4559,4739,88.12836970474967,1252214.0461147276,151.9090909090909,2220316.6746420306,104.1128739800544,1758934.8592006282,87.72460117548279,594632.2046318437,56.705530642750375,567391.5678530396,243.85185185185185,1566676.4800413267,194.9264705882353,1213185.5383064959,76.74695407685098,830969.6980874889
4560,4740,83.11257953989231,272706.2814240666,68.88689448855138,863310.6224711218,90.1837084148728,1052485.7549635184,50.32559121621622,484973.8806340906,88.79974278890317,1026039.5134291088,65.60080474375265,1039749.0796943525,70.87713997985901,98157.70866470423,89.63220035778176,1120593.6757758448
4561,4741,88.12836970474967,1252214.0461147276,68.88689448855138,863310.6224711218,104.1128739800544,1758934.8592006282,128.75892857142858,650697.4642140397,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,229.01408450704224,813277.4915923701,98.9537149817296,1401714.49644365
4562,4742,83.4321409784324,1226017.989555135,177.38888888888889,1979214.2298998476,78.84121083377589,1007210.1169456362,173.63985507246377,5421713.2994301,154.36224801466096,2622245.8179646563,65.60080474375265,1039749.0796943525,70.76449912126537,1416625.8172721558,89.63220035778176,1120593.6757758448
